win,kills,assists,deaths,damage,heal,mitig,hero_ana,hero_ashe,hero_baptiste,hero_bastion,hero_brigitte,hero_cassidy,hero_doomfist,hero_dva,hero_echo,hero_freja,hero_genji,hero_hanzo,hero_hazard,hero_illari,hero_junker_queen,hero_junkrat,hero_juno,hero_kiriko,hero_lifeweaver,hero_lucio,hero_mauga,hero_mei,hero_mercy,hero_moira,hero_orisa,hero_pharah,hero_ramattra,hero_reaper,hero_reinhardt,hero_roadhog,hero_sigma,hero_sojourn,hero_soldier,hero_sombra,hero_symmetra,hero_torbjorn,hero_tracer,hero_venture,hero_widowmaker,hero_winston,hero_wrecking_ball,hero_wuyang,hero_zarya,hero_zenyatta,hero_unknown,role_tank,role_damage,role_support,role_unknown,match_total_kills,match_total_deaths,match_total_damage,match_total_heal,kill_share_match,death_share_match,damage_share_match,heal_share_match,kp_share_match,team_total_kills,team_total_deaths,team_total_damage,team_total_heal,kill_share_team,death_share_team,damage_share_team,heal_share_team,kp_share_team,kills_per_death,damage_per_kill,damage_per_death,heal_per_death,mitig_per_death,kda
1,10,2,2,6734,273,3943,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63,31,34352,18085,0.15873015873015872,0.06451612903225806,0.1960293432696786,0.01509538291401714,0.19047619047619047,51,9,20990,8023,0.19607843137254902,0.2222222222222222,0.3208194378275369,0.034027171880842574,0.23529411764705882,5.0,673.4,3367.0,136.5,1971.5,6.0
1,13,4,3,2771,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63,31,34352,18085,0.20634920634920634,0.0967741935483871,0.08066488122962273,0.03079900470002765,0.2698412698412698,51,9,20990,8023,0.2549019607843137,0.3333333333333333,0.13201524535493092,0.06942540196933815,0.3333333333333333,4.333333333333333,213.15384615384616,923.6666666666666,185.66666666666666,0.0,5.666666666666667
1,14,1,4,5546,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63,31,34352,18085,0.2222222222222222,0.12903225806451613,0.1614462040055892,0.0,0.23809523809523808,51,9,20990,8023,0.27450980392156865,0.4444444444444444,0.26422105764649834,0.0,0.29411764705882354,3.5,396.14285714285717,1386.5,0.0,0.0,3.75
1,8,12,0,2449,4147,858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,31,34352,18085,0.12698412698412698,0.0,0.07129133674895202,0.22930605474149848,0.31746031746031744,51,9,20990,8023,0.1568627450980392,0.0,0.11667460695569319,0.5168889442851801,0.39215686274509803,8.0,306.125,2449.0,4147.0,858.0,20.0
1,6,0,0,3490,3046,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,63,31,34352,18085,0.09523809523809523,0.0,0.10159524918490917,0.16842687309925353,0.09523809523809523,51,9,20990,8023,0.11764705882352941,0.0,0.16626965221534065,0.3796584818646392,0.11764705882352941,6.0,581.6666666666666,3490.0,3046.0,48.0,6.0
0,1,0,4,4531,0,5199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63,31,34352,18085,0.015873015873015872,0.12903225806451613,0.13189916162086632,0.0,0.015873015873015872,12,22,13362,10062,0.08333333333333333,0.18181818181818182,0.3390959437209998,0.0,0.08333333333333333,0.25,4531.0,1132.75,0.0,1299.75,0.25
0,3,0,8,3362,358,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63,31,34352,18085,0.047619047619047616,0.25806451612903225,0.09786911970190965,0.019795410561238597,0.047619047619047616,12,22,13362,10062,0.25,0.36363636363636365,0.25160904056279,0.03557940767243093,0.25,0.375,1120.6666666666667,420.25,44.75,0.0,0.375
0,1,0,2,919,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63,31,34352,18085,0.015873015873015872,0.06451612903225806,0.026752445272473217,0.0,0.015873015873015872,12,22,13362,10062,0.08333333333333333,0.09090909090909091,0.0687771291722796,0.0,0.08333333333333333,0.5,919.0,459.5,0.0,0.0,0.5
0,4,4,2,2790,4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,31,34352,18085,0.06349206349206349,0.06451612903225806,0.08121797857475548,0.23024606027094277,0.12698412698412698,12,22,13362,10062,0.3333333333333333,0.09090909090909091,0.2088010776829816,0.41383422778771617,0.6666666666666666,2.0,697.5,1395.0,2082.0,0.0,4.0
0,3,1,6,1760,5540,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,31,34352,18085,0.047619047619047616,0.1935483870967742,0.05123428039124359,0.30633121371302185,0.06349206349206349,12,22,13362,10062,0.25,0.2727272727272727,0.13171680886094897,0.5505863645398529,0.3333333333333333,0.5,586.6666666666666,293.3333333333333,923.3333333333334,158.16666666666666,0.6666666666666666
1,27,5,2,10765,581,13891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,135,55,57876,30695,0.2,0.03636363636363636,0.18600110581242657,0.018928164196123146,0.23703703703703705,98,16,33651,14782,0.2755102040816326,0.125,0.31990134022763067,0.03930455959951292,0.32653061224489793,13.5,398.7037037037037,5382.5,290.5,6945.5,16.0
1,24,0,4,5606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,135,55,57876,30695,0.17777777777777778,0.07272727272727272,0.09686225723961572,0.0,0.17777777777777778,98,16,33651,14782,0.24489795918367346,0.25,0.1665923746694006,0.0,0.24489795918367346,6.0,233.58333333333334,1401.5,0.0,0.0,6.0
1,21,0,4,8892,0,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,135,55,57876,30695,0.15555555555555556,0.07272727272727272,0.15363881401617252,0.0,0.15555555555555556,98,16,33651,14782,0.21428571428571427,0.25,0.26424177587590264,0.0,0.21428571428571427,5.25,423.42857142857144,2223.0,0.0,21.25,5.25
1,14,10,3,5126,6215,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,135,55,57876,30695,0.1037037037037037,0.05454545454545454,0.08856866404036215,0.2024759732855514,0.17777777777777778,98,16,33651,14782,0.14285714285714285,0.1875,0.15232831119431814,0.42044378297929913,0.24489795918367346,4.666666666666667,366.14285714285717,1708.6666666666667,2071.6666666666665,165.33333333333334,8.0
1,12,27,3,3262,7986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,55,57876,30695,0.08888888888888889,0.05454545454545454,0.0563618771165941,0.26017266655807136,0.28888888888888886,98,16,33651,14782,0.12244897959183673,0.1875,0.09693619803274792,0.540251657421188,0.3979591836734694,4.0,271.8333333333333,1087.3333333333333,2662.0,0.0,13.0
0,8,1,7,7990,120,11200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,135,55,57876,30695,0.05925925925925926,0.12727272727272726,0.13805377012924183,0.003909431503502199,0.06666666666666667,37,39,24225,15913,0.21621621621621623,0.1794871794871795,0.3298245614035088,0.007541004210394018,0.24324324324324326,1.1428571428571428,998.75,1141.4285714285713,17.142857142857142,1600.0,1.2857142857142858
0,9,0,9,6296,497,131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,135,55,57876,30695,0.06666666666666667,0.16363636363636364,0.10878429746354275,0.01619156214367161,0.06666666666666667,37,39,24225,15913,0.24324324324324326,0.23076923076923078,0.2598968008255934,0.03123232577138189,0.24324324324324326,1.0,699.5555555555555,699.5555555555555,55.22222222222222,14.555555555555555,1.0
0,8,1,8,5709,117,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,135,55,57876,30695,0.05925925925925926,0.14545454545454545,0.09864192411362223,0.003811695715914644,0.06666666666666667,37,39,24225,15913,0.21621621621621623,0.20512820512820512,0.2356656346749226,0.007352479105134167,0.24324324324324326,1.0,713.625,713.625,14.625,35.0,1.125
0,6,9,9,1320,7891,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,55,57876,30695,0.044444444444444446,0.16363636363636364,0.022807381297947335,0.2570776999511321,0.1111111111111111,37,39,24225,15913,0.16216216216216217,0.23076923076923078,0.05448916408668731,0.4958838685351599,0.40540540540540543,0.6666666666666666,220.0,146.66666666666666,876.7777777777778,20.333333333333332,1.6666666666666667
0,6,7,6,2910,7288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,55,57876,30695,0.044444444444444446,0.10909090909090909,0.05027990877047481,0.23743280664603356,0.0962962962962963,37,39,24225,15913,0.16216216216216217,0.15384615384615385,0.12012383900928793,0.45799032237792997,0.35135135135135137,1.0,485.0,485.0,1214.6666666666667,0.0,2.1666666666666665
1,12,4,1,3954,0,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,60,27,31878,11722,0.2,0.037037037037037035,0.12403538490495013,0.0,0.26666666666666666,41,11,15765,5696,0.2926829268292683,0.09090909090909091,0.25080875356803045,0.0,0.3902439024390244,12.0,329.5,3954.0,0.0,2111.0,16.0
1,11,0,4,4864,0,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,27,31878,11722,0.18333333333333332,0.14814814814814814,0.1525817177991091,0.0,0.18333333333333332,41,11,15765,5696,0.2682926829268293,0.36363636363636365,0.30853155724706627,0.0,0.2682926829268293,2.75,442.1818181818182,1216.0,0.0,18.75,2.75
1,6,0,1,2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60,27,31878,11722,0.1,0.037037037037037035,0.07516155342242299,0.0,0.1,41,11,15765,5696,0.14634146341463414,0.09090909090909091,0.15198223913732953,0.0,0.14634146341463414,6.0,399.3333333333333,2396.0,0.0,0.0,6.0
1,8,7,3,3193,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,27,31878,11722,0.13333333333333333,0.1111111111111111,0.10016312190225234,0.23946425524654497,0.25,41,11,15765,5696,0.1951219512195122,0.2727272727272727,0.2025372660957818,0.49280196629213485,0.36585365853658536,2.6666666666666665,399.125,1064.3333333333333,935.6666666666666,0.0,5.0
1,4,6,2,1358,2889,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,27,31878,11722,0.06666666666666667,0.07407407407407407,0.04259991216512956,0.24645964852414265,0.16666666666666666,41,11,15765,5696,0.0975609756097561,0.18181818181818182,0.08614018395179195,0.5071980337078652,0.24390243902439024,2.0,339.5,679.0,1444.5,33.0,5.0
0,5,0,5,4493,0,2474,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,27,31878,11722,0.08333333333333333,0.18518518518518517,0.1409435974653366,0.0,0.08333333333333333,19,16,16113,6026,0.2631578947368421,0.3125,0.27884317011109044,0.0,0.2631578947368421,1.0,898.6,898.6,0.0,494.8,1.0
0,7,0,2,4227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,27,31878,11722,0.11666666666666667,0.07407407407407407,0.13259928477319782,0.0,0.11666666666666667,19,16,16113,6026,0.3684210526315789,0.125,0.2623347607521877,0.0,0.3684210526315789,3.5,603.8571428571429,2113.5,0.0,0.0,3.5
0,3,0,4,3749,0,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,27,31878,11722,0.05,0.14814814814814814,0.1176046176046176,0.0,0.05,19,16,16113,6026,0.15789473684210525,0.25,0.23266927325761808,0.0,0.15789473684210525,0.75,1249.6666666666667,937.25,0.0,16.25,0.75
0,0,3,0,542,3750,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,27,31878,11722,0.0,0.0,0.017002321350147436,0.31991127793891827,0.05,19,16,16113,6026,0.0,0.0,0.03363743561099733,0.6223033521407235,0.15789473684210525,0.0,542.0,542.0,3750.0,0.0,3.0
0,4,0,5,3102,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,27,31878,11722,0.06666666666666667,0.18518518518518517,0.09730848861283643,0.19416481829039414,0.06666666666666667,19,16,16113,6026,0.21052631578947367,0.3125,0.1925153602681065,0.3776966478592765,0.21052631578947367,0.8,775.5,620.4,455.2,0.0,0.8
1,13,5,2,5941,282,9549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,77,33,39612,20088,0.16883116883116883,0.06060606060606061,0.14997980409976774,0.014038231780167264,0.23376623376623376,48,13,21524,9714,0.2708333333333333,0.15384615384615385,0.2760174688719569,0.029030265596046944,0.375,6.5,457.0,2970.5,141.0,4774.5,9.0
1,12,0,2,5884,0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77,33,39612,20088,0.15584415584415584,0.06060606060606061,0.14854084620821972,0.0,0.15584415584415584,48,13,21524,9714,0.25,0.15384615384615385,0.27336926221891844,0.0,0.25,6.0,490.3333333333333,2942.0,0.0,22.0,6.0
1,8,3,3,4587,269,389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77,33,39612,20088,0.1038961038961039,0.09090909090909091,0.1157982429566798,0.013391079251294305,0.14285714285714285,48,13,21524,9714,0.16666666666666666,0.23076923076923078,0.21311094592083255,0.027691990940910027,0.22916666666666666,2.6666666666666665,573.375,1529.0,89.66666666666667,129.66666666666666,3.6666666666666665
1,4,6,3,835,4893,656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77,33,39612,20088,0.05194805194805195,0.09090909090909091,0.021079470867413914,0.24357825567502986,0.12987012987012986,48,13,21524,9714,0.08333333333333333,0.23076923076923078,0.03879390447872143,0.5037059913526868,0.20833333333333334,1.3333333333333333,208.75,278.3333333333333,1631.0,218.66666666666666,3.3333333333333335
1,11,8,3,4277,4270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77,33,39612,20088,0.14285714285714285,0.09090909090909091,0.10797233161668181,0.2125647152528873,0.24675324675324675,48,13,21524,9714,0.22916666666666666,0.23076923076923078,0.19870841850957072,0.4395717521103562,0.3958333333333333,3.6666666666666665,388.8181818181818,1425.6666666666667,1423.3333333333333,0.0,6.333333333333333
0,11,1,5,5634,0,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,77,33,39612,20088,0.14285714285714285,0.15151515151515152,0.1422296273856407,0.0,0.15584415584415584,29,20,18088,10374,0.3793103448275862,0.25,0.3114772224679345,0.0,0.41379310344827586,2.2,512.1818181818181,1126.8,0.0,588.8,2.4
0,8,5,4,4479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77,33,39612,20088,0.1038961038961039,0.12121212121212122,0.11307179642532567,0.0,0.16883116883116883,29,20,18088,10374,0.27586206896551724,0.2,0.24762273330384785,0.0,0.4482758620689655,2.0,559.875,1119.75,0.0,0.0,3.25
0,7,2,4,4757,0,173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77,33,39612,20088,0.09090909090909091,0.12121212121212122,0.12008987175603353,0.0,0.11688311688311688,29,20,18088,10374,0.2413793103448276,0.2,0.2629920389208315,0.0,0.3103448275862069,1.75,679.5714285714286,1189.25,0.0,43.25,2.25
0,3,9,2,1853,4898,785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77,33,39612,20088,0.03896103896103896,0.06060606060606061,0.04677875391295567,0.24382716049382716,0.15584415584415584,29,20,18088,10374,0.10344827586206896,0.1,0.10244360902255639,0.47214189319452476,0.41379310344827586,1.5,617.6666666666666,926.5,2449.0,392.5,6.0
0,0,3,5,1365,5476,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,77,33,39612,20088,0.0,0.15151515151515152,0.03445925477128143,0.27260055754679413,0.03896103896103896,29,20,18088,10374,0.0,0.25,0.07546439628482972,0.5278581068054752,0.10344827586206896,0.0,1365.0,273.0,1095.2,90.0,0.6
1,24,8,3,10886,710,9689,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,130,59,69353,33912,0.18461538461538463,0.05084745762711865,0.1569650916326619,0.02093654163717858,0.24615384615384617,83,22,32854,21183,0.2891566265060241,0.13636363636363635,0.3313447373227004,0.033517443232781004,0.3855421686746988,8.0,453.5833333333333,3628.6666666666665,236.66666666666666,3229.6666666666665,10.666666666666666
1,13,4,5,5574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,130,59,69353,33912,0.1,0.0847457627118644,0.08037143310311018,0.0,0.13076923076923078,83,22,32854,21183,0.1566265060240964,0.22727272727272727,0.16965970658062945,0.0,0.20481927710843373,2.6,428.7692307692308,1114.8,0.0,0.0,3.4
1,17,3,6,10688,0,1276,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,130,59,69353,33912,0.13076923076923078,0.1016949152542373,0.15411013222211006,0.0,0.15384615384615385,83,22,32854,21183,0.20481927710843373,0.2727272727272727,0.3253180739027211,0.0,0.24096385542168675,2.8333333333333335,628.7058823529412,1781.3333333333333,0.0,212.66666666666666,3.3333333333333335
1,16,16,5,3184,11936,1123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,130,59,69353,33912,0.12307692307692308,0.0847457627118644,0.0459100543595807,0.35196980419910356,0.24615384615384617,83,22,32854,21183,0.1927710843373494,0.22727272727272727,0.09691361782431362,0.5634707076429212,0.3855421686746988,3.2,199.0,636.8,2387.2,224.6,6.4
1,13,15,3,2522,8537,310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,130,59,69353,33912,0.1,0.05084745762711865,0.03636468501723069,0.2517397971219627,0.2153846153846154,83,22,32854,21183,0.1566265060240964,0.13636363636363635,0.07676386436963535,0.40301184912429777,0.3373493975903614,4.333333333333333,194.0,840.6666666666666,2845.6666666666665,103.33333333333333,9.333333333333334
0,13,3,14,8864,1067,6232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,130,59,69353,33912,0.1,0.23728813559322035,0.12780990007642062,0.031463788629393724,0.12307692307692308,47,37,36499,12729,0.2765957446808511,0.3783783783783784,0.24285596865667552,0.0838243381255401,0.3404255319148936,0.9285714285714286,681.8461538461538,633.1428571428571,76.21428571428571,445.14285714285717,1.1428571428571428
0,5,6,6,7404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,130,59,69353,33912,0.038461538461538464,0.1016949152542373,0.1067581791703315,0.0,0.08461538461538462,47,37,36499,12729,0.10638297872340426,0.16216216216216217,0.20285487273623934,0.0,0.23404255319148937,0.8333333333333334,1480.8,1234.0,0.0,0.0,1.8333333333333333
0,12,0,8,8987,177,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,130,59,69353,33912,0.09230769230769231,0.13559322033898305,0.12958343546782403,0.005219391365888181,0.09230769230769231,47,37,36499,12729,0.2553191489361702,0.21621621621621623,0.24622592399791776,0.013905255715295781,0.2553191489361702,1.5,748.9166666666666,1123.375,22.125,230.0,1.5
0,10,9,6,6804,4296,663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,130,59,69353,33912,0.07692307692307693,0.1016949152542373,0.09810678701714418,0.12668082094833688,0.14615384615384616,47,37,36499,12729,0.2127659574468085,0.16216216216216217,0.18641606619359435,0.33749705397124674,0.40425531914893614,1.6666666666666667,680.4,1134.0,716.0,110.5,3.1666666666666665
0,7,6,3,4440,7189,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,130,59,69353,33912,0.05384615384615385,0.05084745762711865,0.06402030193358614,0.21198985609813636,0.1,47,37,36499,12729,0.14893617021276595,0.08108108108108109,0.12164716841557303,0.5647733521879174,0.2765957446808511,2.3333333333333335,634.2857142857143,1480.0,2396.3333333333335,101.33333333333333,4.333333333333333
1,32,4,12,18977,853,20224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,231,91,129961,78730,0.13852813852813853,0.13186813186813187,0.1460207292957118,0.010834497650196876,0.15584415584415584,115,46,66321,40142,0.2782608695652174,0.2608695652173913,0.28613862879027757,0.02124956404763091,0.3130434782608696,2.6666666666666665,593.03125,1581.4166666666667,71.08333333333333,1685.3333333333333,3.0
1,23,4,9,16545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,231,91,129961,78730,0.09956709956709957,0.0989010989010989,0.1273074229961296,0.0,0.11688311688311688,115,46,66321,40142,0.2,0.1956521739130435,0.24946849414212693,0.0,0.23478260869565218,2.5555555555555554,719.3478260869565,1838.3333333333333,0.0,0.0,3.0
1,28,1,11,18633,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,231,91,129961,78730,0.12121212121212122,0.12087912087912088,0.14337378136517878,0.0,0.12554112554112554,115,46,66321,40142,0.24347826086956523,0.2391304347826087,0.280951734744651,0.0,0.25217391304347825,2.5454545454545454,665.4642857142857,1693.909090909091,0.0,3.6363636363636362,2.6363636363636362
