filename,value,stat_key,team,slot_index,src_team_dir,src_image
001591_red_0_assists.png,5,assists,red,0,blue,blue_2025-11-26_02-49-27.png
001592_red_0_deaths.png,5,deaths,red,0,blue,blue_2025-11-26_02-49-27.png
001593_red_0_damage.png,8163,damage,red,0,blue,blue_2025-11-26_02-49-27.png
001594_red_0_heal.png,0,heal,red,0,blue,blue_2025-11-26_02-49-27.png
001595_red_0_mitig.png,8007,mitig,red,0,blue,blue_2025-11-26_02-49-27.png
001596_red_1_kills.png,7,kills,red,1,blue,blue_2025-11-26_02-49-27.png
001597_red_1_assists.png,2,assists,red,1,blue,blue_2025-11-26_02-49-27.png
001598_red_1_deaths.png,9,deaths,red,1,blue,blue_2025-11-26_02-49-27.png
001599_red_1_damage.png,6098,damage,red,1,blue,blue_2025-11-26_02-49-27.png
001600_red_1_heal.png,859,heal,red,1,blue,blue_2025-11-26_02-49-27.png
001601_red_1_mitig.png,0,mitig,red,1,blue,blue_2025-11-26_02-49-27.png
001602_red_2_kills.png,16,kills,red,2,blue,blue_2025-11-26_02-49-27.png
001603_red_2_assists.png,3,assists,red,2,blue,blue_2025-11-26_02-49-27.png
001604_red_2_deaths.png,7,deaths,red,2,blue,blue_2025-11-26_02-49-27.png
001605_red_2_damage.png,5740,damage,red,2,blue,blue_2025-11-26_02-49-27.png
001606_red_2_heal.png,0,heal,red,2,blue,blue_2025-11-26_02-49-27.png
001607_red_2_mitig.png,124,mitig,red,2,blue,blue_2025-11-26_02-49-27.png
001608_red_3_kills.png,4,kills,red,3,blue,blue_2025-11-26_02-49-27.png
001609_red_3_assists.png,16,assists,red,3,blue,blue_2025-11-26_02-49-27.png
001610_red_3_deaths.png,8,deaths,red,3,blue,blue_2025-11-26_02-49-27.png
001611_red_3_damage.png,2538,damage,red,3,blue,blue_2025-11-26_02-49-27.png
001612_red_3_heal.png,7450,heal,red,3,blue,blue_2025-11-26_02-49-27.png
001613_red_3_mitig.png,0,mitig,red,3,blue,blue_2025-11-26_02-49-27.png
001614_red_4_kills.png,9,kills,red,4,blue,blue_2025-11-26_02-49-27.png
001615_red_4_assists.png,13,assists,red,4,blue,blue_2025-11-26_02-49-27.png
001616_red_4_deaths.png,5,deaths,red,4,blue,blue_2025-11-26_02-49-27.png
001617_red_4_damage.png,4213,damage,red,4,blue,blue_2025-11-26_02-49-27.png
001618_red_4_heal.png,7671,heal,red,4,blue,blue_2025-11-26_02-49-27.png
001619_red_4_mitig.png,942,mitig,red,4,blue,blue_2025-11-26_02-49-27.png
001620_blue_0_kills.png,21,kills,blue,0,blue,blue_2025-11-26_02-49-50.png
001621_blue_0_assists.png,3,assists,blue,0,blue,blue_2025-11-26_02-49-50.png
001622_blue_0_deaths.png,7,deaths,blue,0,blue,blue_2025-11-26_02-49-50.png
001623_blue_0_damage.png,11678,damage,blue,0,blue,blue_2025-11-26_02-49-50.png
001624_blue_0_heal.png,661,heal,blue,0,blue,blue_2025-11-26_02-49-50.png
001625_blue_0_mitig.png,12370,mitig,blue,0,blue,blue_2025-11-26_02-49-50.png
001626_blue_1_kills.png,39,kills,blue,1,blue,blue_2025-11-26_02-49-50.png
001627_blue_1_assists.png,0,assists,blue,1,blue,blue_2025-11-26_02-49-50.png
001628_blue_1_deaths.png,12,deaths,blue,1,blue,blue_2025-11-26_02-49-50.png
001629_blue_1_damage.png,16595,damage,blue,1,blue,blue_2025-11-26_02-49-50.png
001630_blue_1_heal.png,482,heal,blue,1,blue,blue_2025-11-26_02-49-50.png
001631_blue_1_mitig.png,7,mitig,blue,1,blue,blue_2025-11-26_02-49-50.png
001632_blue_2_kills.png,32,kills,blue,2,blue,blue_2025-11-26_02-49-50.png
001633_blue_2_assists.png,2,assists,blue,2,blue,blue_2025-11-26_02-49-50.png
001634_blue_2_deaths.png,11,deaths,blue,2,blue,blue_2025-11-26_02-49-50.png
001635_blue_2_damage.png,13059,damage,blue,2,blue,blue_2025-11-26_02-49-50.png
001636_blue_2_heal.png,520,heal,blue,2,blue,blue_2025-11-26_02-49-50.png
001637_blue_2_mitig.png,1430,mitig,blue,2,blue,blue_2025-11-26_02-49-50.png
001638_blue_3_kills.png,29,kills,blue,3,blue,blue_2025-11-26_02-49-50.png
001639_blue_3_assists.png,9,assists,blue,3,blue,blue_2025-11-26_02-49-50.png
001640_blue_3_deaths.png,8,deaths,blue,3,blue,blue_2025-11-26_02-49-50.png
001641_blue_3_damage.png,7457,damage,blue,3,blue,blue_2025-11-26_02-49-50.png
001642_blue_3_heal.png,10637,heal,blue,3,blue,blue_2025-11-26_02-49-50.png
001643_blue_3_mitig.png,1455,mitig,blue,3,blue,blue_2025-11-26_02-49-50.png
001644_blue_4_kills.png,24,kills,blue,4,blue,blue_2025-11-26_02-49-50.png
001645_blue_4_assists.png,17,assists,blue,4,blue,blue_2025-11-26_02-49-50.png
001646_blue_4_deaths.png,9,deaths,blue,4,blue,blue_2025-11-26_02-49-50.png
001647_blue_4_damage.png,8862,damage,blue,4,blue,blue_2025-11-26_02-49-50.png
001648_blue_4_heal.png,10399,heal,blue,4,blue,blue_2025-11-26_02-49-50.png
001649_blue_4_mitig.png,298,mitig,blue,4,blue,blue_2025-11-26_02-49-50.png
001650_red_0_kills.png,30,kills,red,0,blue,blue_2025-11-26_02-49-50.png
001651_red_0_assists.png,1,assists,red,0,blue,blue_2025-11-26_02-49-50.png
001652_red_0_deaths.png,10,deaths,red,0,blue,blue_2025-11-26_02-49-50.png
001653_red_0_damage.png,14735,damage,red,0,blue,blue_2025-11-26_02-49-50.png
001654_red_0_heal.png,0,heal,red,0,blue,blue_2025-11-26_02-49-50.png
001655_red_0_mitig.png,19003,mitig,red,0,blue,blue_2025-11-26_02-49-50.png
001656_red_1_kills.png,24,kills,red,1,blue,blue_2025-11-26_02-49-50.png
001657_red_1_assists.png,2,assists,red,1,blue,blue_2025-11-26_02-49-50.png
001658_red_1_deaths.png,14,deaths,red,1,blue,blue_2025-11-26_02-49-50.png
001659_red_1_damage.png,13967,damage,red,1,blue,blue_2025-11-26_02-49-50.png
001660_red_1_heal.png,230,heal,red,1,blue,blue_2025-11-26_02-49-50.png
001661_red_1_mitig.png,706,mitig,red,1,blue,blue_2025-11-26_02-49-50.png
001662_red_2_kills.png,16,kills,red,2,blue,blue_2025-11-26_02-49-50.png
001663_red_2_assists.png,0,assists,red,2,blue,blue_2025-11-26_02-49-50.png
001664_red_2_deaths.png,20,deaths,red,2,blue,blue_2025-11-26_02-49-50.png
001665_red_2_damage.png,10560,damage,red,2,blue,blue_2025-11-26_02-49-50.png
001666_red_2_heal.png,260,heal,red,2,blue,blue_2025-11-26_02-49-50.png
001667_red_2_mitig.png,1729,mitig,red,2,blue,blue_2025-11-26_02-49-50.png
001668_red_3_kills.png,12,kills,red,3,blue,blue_2025-11-26_02-49-50.png
001669_red_3_assists.png,24,assists,red,3,blue,blue_2025-11-26_02-49-50.png
001670_red_3_deaths.png,12,deaths,red,3,blue,blue_2025-11-26_02-49-50.png
001671_red_3_damage.png,3049,damage,red,3,blue,blue_2025-11-26_02-49-50.png
001672_red_3_heal.png,14065,heal,red,3,blue,blue_2025-11-26_02-49-50.png
001673_red_3_mitig.png,325,mitig,red,3,blue,blue_2025-11-26_02-49-50.png
001674_red_4_kills.png,10,kills,red,4,blue,blue_2025-11-26_02-49-50.png
001675_red_4_assists.png,25,assists,red,4,blue,blue_2025-11-26_02-49-50.png
001676_red_4_deaths.png,11,deaths,red,4,blue,blue_2025-11-26_02-49-50.png
001677_red_4_damage.png,6069,damage,red,4,blue,blue_2025-11-26_02-49-50.png
001678_red_4_heal.png,12086,heal,red,4,blue,blue_2025-11-26_02-49-50.png
001679_red_4_mitig.png,395,mitig,red,4,blue,blue_2025-11-26_02-49-50.png
001680_blue_0_kills.png,21,kills,blue,0,blue,blue_2025-11-26_02-49-59.png
001681_blue_0_assists.png,7,assists,blue,0,blue,blue_2025-11-26_02-49-59.png
001682_blue_0_deaths.png,2,deaths,blue,0,blue,blue_2025-11-26_02-49-59.png
001683_blue_0_damage.png,14421,damage,blue,0,blue,blue_2025-11-26_02-49-59.png
001684_blue_0_heal.png,0,heal,blue,0,blue,blue_2025-11-26_02-49-59.png
001685_blue_0_mitig.png,7090,mitig,blue,0,blue,blue_2025-11-26_02-49-59.png
001686_blue_1_kills.png,20,kills,blue,1,blue,blue_2025-11-26_02-49-59.png
001687_blue_1_assists.png,3,assists,blue,1,blue,blue_2025-11-26_02-49-59.png
001688_blue_1_deaths.png,8,deaths,blue,1,blue,blue_2025-11-26_02-49-59.png
001689_blue_1_damage.png,10601,damage,blue,1,blue,blue_2025-11-26_02-49-59.png
001690_blue_1_heal.png,87,heal,blue,1,blue,blue_2025-11-26_02-49-59.png
001691_blue_1_mitig.png,0,mitig,blue,1,blue,blue_2025-11-26_02-49-59.png
001692_blue_2_kills.png,17,kills,blue,2,blue,blue_2025-11-26_02-49-59.png
001693_blue_2_assists.png,5,assists,blue,2,blue,blue_2025-11-26_02-49-59.png
001694_blue_2_deaths.png,3,deaths,blue,2,blue,blue_2025-11-26_02-49-59.png
001695_blue_2_damage.png,7975,damage,blue,2,blue,blue_2025-11-26_02-49-59.png
001696_blue_2_heal.png,802,heal,blue,2,blue,blue_2025-11-26_02-49-59.png
001697_blue_2_mitig.png,2314,mitig,blue,2,blue,blue_2025-11-26_02-49-59.png
001698_blue_3_kills.png,11,kills,blue,3,blue,blue_2025-11-26_02-49-59.png
001699_blue_3_assists.png,6,assists,blue,3,blue,blue_2025-11-26_02-49-59.png
001700_blue_3_deaths.png,2,deaths,blue,3,blue,blue_2025-11-26_02-49-59.png
001701_blue_3_damage.png,5341,damage,blue,3,blue,blue_2025-11-26_02-49-59.png
001702_blue_3_heal.png,13465,heal,blue,3,blue,blue_2025-11-26_02-49-59.png
001703_blue_3_mitig.png,328,mitig,blue,3,blue,blue_2025-11-26_02-49-59.png
001704_blue_4_kills.png,14,kills,blue,4,blue,blue_2025-11-26_02-49-59.png
001705_blue_4_assists.png,12,assists,blue,4,blue,blue_2025-11-26_02-49-59.png
001706_blue_4_deaths.png,7,deaths,blue,4,blue,blue_2025-11-26_02-49-59.png
001707_blue_4_damage.png,4821,damage,blue,4,blue,blue_2025-11-26_02-49-59.png
001708_blue_4_heal.png,10453,heal,blue,4,blue,blue_2025-11-26_02-49-59.png
001709_blue_4_mitig.png,707,mitig,blue,4,blue,blue_2025-11-26_02-49-59.png
001710_red_0_kills.png,9,kills,red,0,blue,blue_2025-11-26_02-49-59.png
001711_red_0_assists.png,1,assists,red,0,blue,blue_2025-11-26_02-49-59.png
001712_red_0_deaths.png,5,deaths,red,0,blue,blue_2025-11-26_02-49-59.png
001713_red_0_damage.png,13556,damage,red,0,blue,blue_2025-11-26_02-49-59.png
001714_red_0_heal.png,1058,heal,red,0,blue,blue_2025-11-26_02-49-59.png
001715_red_0_mitig.png,18576,mitig,red,0,blue,blue_2025-11-26_02-49-59.png
001716_red_1_kills.png,8,kills,red,1,blue,blue_2025-11-26_02-49-59.png
001717_red_1_assists.png,0,assists,red,1,blue,blue_2025-11-26_02-49-59.png
001718_red_1_deaths.png,10,deaths,red,1,blue,blue_2025-11-26_02-49-59.png
001719_red_1_damage.png,10154,damage,red,1,blue,blue_2025-11-26_02-49-59.png
001720_red_1_heal.png,304,heal,red,1,blue,blue_2025-11-26_02-49-59.png
001721_red_1_mitig.png,105,mitig,red,1,blue,blue_2025-11-26_02-49-59.png
001722_red_2_kills.png,10,kills,red,2,blue,blue_2025-11-26_02-49-59.png
001723_red_2_assists.png,0,assists,red,2,blue,blue_2025-11-26_02-49-59.png
001724_red_2_deaths.png,7,deaths,red,2,blue,blue_2025-11-26_02-49-59.png
001725_red_2_damage.png,15569,damage,red,2,blue,blue_2025-11-26_02-49-59.png
001726_red_2_heal.png,199,heal,red,2,blue,blue_2025-11-26_02-49-59.png
001727_red_2_mitig.png,0,mitig,red,2,blue,blue_2025-11-26_02-49-59.png
001728_red_3_kills.png,6,kills,red,3,blue,blue_2025-11-26_02-49-59.png
001729_red_3_assists.png,14,assists,red,3,blue,blue_2025-11-26_02-49-59.png
001730_red_3_deaths.png,8,deaths,red,3,blue,blue_2025-11-26_02-49-59.png
001731_red_3_damage.png,3417,damage,red,3,blue,blue_2025-11-26_02-49-59.png
001732_red_3_heal.png,10446,heal,red,3,blue,blue_2025-11-26_02-49-59.png
001733_red_3_mitig.png,1761,mitig,red,3,blue,blue_2025-11-26_02-49-59.png
001734_red_4_kills.png,13,kills,red,4,blue,blue_2025-11-26_02-49-59.png
001735_red_4_assists.png,7,assists,red,4,blue,blue_2025-11-26_02-49-59.png
001736_red_4_deaths.png,5,deaths,red,4,blue,blue_2025-11-26_02-49-59.png
001737_red_4_damage.png,8324,damage,red,4,blue,blue_2025-11-26_02-49-59.png
001738_red_4_heal.png,12600,heal,red,4,blue,blue_2025-11-26_02-49-59.png
001739_red_4_mitig.png,284,mitig,red,4,blue,blue_2025-11-26_02-49-59.png
001740_blue_0_kills.png,19,kills,blue,0,blue,blue_2025-11-26_02-50-31.png
001741_blue_0_assists.png,2,assists,blue,0,blue,blue_2025-11-26_02-50-31.png
001742_blue_0_deaths.png,2,deaths,blue,0,blue,blue_2025-11-26_02-50-31.png
001743_blue_0_damage.png,7577,damage,blue,0,blue,blue_2025-11-26_02-50-31.png
001744_blue_0_heal.png,0,heal,blue,0,blue,blue_2025-11-26_02-50-31.png
001745_blue_0_mitig.png,10282,mitig,blue,0,blue,blue_2025-11-26_02-50-31.png
001746_blue_1_kills.png,18,kills,blue,1,blue,blue_2025-11-26_02-50-31.png
001747_blue_1_assists.png,0,assists,blue,1,blue,blue_2025-11-26_02-50-31.png
001748_blue_1_deaths.png,2,deaths,blue,1,blue,blue_2025-11-26_02-50-31.png
001749_blue_1_damage.png,6007,damage,blue,1,blue,blue_2025-11-26_02-50-31.png
001750_blue_1_heal.png,0,heal,blue,1,blue,blue_2025-11-26_02-50-31.png
001751_blue_1_mitig.png,505,mitig,blue,1,blue,blue_2025-11-26_02-50-31.png
001752_blue_2_kills.png,21,kills,blue,2,blue,blue_2025-11-26_02-50-31.png
001753_blue_2_assists.png,0,assists,blue,2,blue,blue_2025-11-26_02-50-31.png
001754_blue_2_deaths.png,3,deaths,blue,2,blue,blue_2025-11-26_02-50-31.png
001755_blue_2_damage.png,6605,damage,blue,2,blue,blue_2025-11-26_02-50-31.png
001756_blue_2_heal.png,0,heal,blue,2,blue,blue_2025-11-26_02-50-31.png
001757_blue_2_mitig.png,0,mitig,blue,2,blue,blue_2025-11-26_02-50-31.png
001758_blue_3_kills.png,29,kills,blue,3,blue,blue_2025-11-26_02-50-31.png
001759_blue_3_assists.png,9,assists,blue,3,blue,blue_2025-11-26_02-50-31.png
001760_blue_3_deaths.png,1,deaths,blue,3,blue,blue_2025-11-26_02-50-31.png
001761_blue_3_damage.png,6967,damage,blue,3,blue,blue_2025-11-26_02-50-31.png
001762_blue_3_heal.png,7247,heal,blue,3,blue,blue_2025-11-26_02-50-31.png
001763_blue_3_mitig.png,0,mitig,blue,3,blue,blue_2025-11-26_02-50-31.png
001764_blue_4_kills.png,14,kills,blue,4,blue,blue_2025-11-26_02-50-31.png
001765_blue_4_assists.png,17,assists,blue,4,blue,blue_2025-11-26_02-50-31.png
001766_blue_4_deaths.png,2,deaths,blue,4,blue,blue_2025-11-26_02-50-31.png
001767_blue_4_damage.png,3091,damage,blue,4,blue,blue_2025-11-26_02-50-31.png
001768_blue_4_heal.png,485,heal,blue,4,blue,blue_2025-11-26_02-50-31.png
001769_blue_4_mitig.png,354,mitig,blue,4,blue,blue_2025-11-26_02-50-31.png
001770_red_0_kills.png,4,kills,red,0,blue,blue_2025-11-26_02-50-31.png
001771_red_0_assists.png,2,assists,red,0,blue,blue_2025-11-26_02-50-31.png
001772_red_0_deaths.png,7,deaths,red,0,blue,blue_2025-11-26_02-50-31.png
001773_red_0_damage.png,6119,damage,red,0,blue,blue_2025-11-26_02-50-31.png
001774_red_0_heal.png,699,heal,red,0,blue,blue_2025-11-26_02-50-31.png
001775_red_0_mitig.png,7236,mitig,red,0,blue,blue_2025-11-26_02-50-31.png
001776_red_1_kills.png,8,kills,red,1,blue,blue_2025-11-26_02-50-31.png
001777_red_1_assists.png,0,assists,red,1,blue,blue_2025-11-26_02-50-31.png
001778_red_1_deaths.png,7,deaths,red,1,blue,blue_2025-11-26_02-50-31.png
001779_red_1_damage.png,4873,damage,red,1,blue,blue_2025-11-26_02-50-31.png
001780_red_1_heal.png,0,heal,red,1,blue,blue_2025-11-26_02-50-31.png
001781_red_1_mitig.png,26,mitig,red,1,blue,blue_2025-11-26_02-50-31.png
001782_red_2_kills.png,5,kills,red,2,blue,blue_2025-11-26_02-50-31.png
001783_red_2_assists.png,0,assists,red,2,blue,blue_2025-11-26_02-50-31.png
001784_red_2_deaths.png,8,deaths,red,2,blue,blue_2025-11-26_02-50-31.png
001785_red_2_damage.png,4874,damage,red,2,blue,blue_2025-11-26_02-50-31.png
001786_red_2_heal.png,52,heal,red,2,blue,blue_2025-11-26_02-50-31.png
001787_red_2_mitig.png,603,mitig,red,2,blue,blue_2025-11-26_02-50-31.png
001788_red_3_kills.png,4,kills,red,3,blue,blue_2025-11-26_02-50-31.png
001789_red_3_assists.png,5,assists,red,3,blue,blue_2025-11-26_02-50-31.png
001790_red_3_deaths.png,8,deaths,red,3,blue,blue_2025-11-26_02-50-31.png
001791_red_3_damage.png,1967,damage,red,3,blue,blue_2025-11-26_02-50-31.png
001792_red_3_heal.png,7585,heal,red,3,blue,blue_2025-11-26_02-50-31.png
001793_red_3_mitig.png,508,mitig,red,3,blue,blue_2025-11-26_02-50-31.png
001794_red_4_kills.png,2,kills,red,4,blue,blue_2025-11-26_02-50-31.png
001795_red_4_assists.png,3,assists,red,4,blue,blue_2025-11-26_02-50-31.png
001796_red_4_deaths.png,8,deaths,red,4,blue,blue_2025-11-26_02-50-31.png
001797_red_4_damage.png,1295,damage,red,4,blue,blue_2025-11-26_02-50-31.png
001798_red_4_heal.png,7495,heal,red,4,blue,blue_2025-11-26_02-50-31.png
001799_red_4_mitig.png,0,mitig,red,4,blue,blue_2025-11-26_02-50-31.png
001800_blue_0_kills.png,25,kills,blue,0,blue,blue_2025-11-26_02-50-45.png
001801_blue_0_assists.png,16,assists,blue,0,blue,blue_2025-11-26_02-50-45.png
001802_blue_0_deaths.png,7,deaths,blue,0,blue,blue_2025-11-26_02-50-45.png
001803_blue_0_damage.png,11553,damage,blue,0,blue,blue_2025-11-26_02-50-45.png
001804_blue_0_heal.png,2116,heal,blue,0,blue,blue_2025-11-26_02-50-45.png
001805_blue_0_mitig.png,4543,mitig,blue,0,blue,blue_2025-11-26_02-50-45.png
001806_blue_1_kills.png,23,kills,blue,1,blue,blue_2025-11-26_02-50-45.png
001807_blue_1_assists.png,7,assists,blue,1,blue,blue_2025-11-26_02-50-45.png
001808_blue_1_deaths.png,5,deaths,blue,1,blue,blue_2025-11-26_02-50-45.png
001809_blue_1_damage.png,8240,damage,blue,1,blue,blue_2025-11-26_02-50-45.png
001810_blue_1_heal.png,357,heal,blue,1,blue,blue_2025-11-26_02-50-45.png
001811_blue_1_mitig.png,61,mitig,blue,1,blue,blue_2025-11-26_02-50-45.png
001812_blue_2_kills.png,25,kills,blue,2,blue,blue_2025-11-26_02-50-45.png
001813_blue_2_assists.png,0,assists,blue,2,blue,blue_2025-11-26_02-50-45.png
001814_blue_2_deaths.png,8,deaths,blue,2,blue,blue_2025-11-26_02-50-45.png
001815_blue_2_damage.png,8588,damage,blue,2,blue,blue_2025-11-26_02-50-45.png
001816_blue_2_heal.png,1484,heal,blue,2,blue,blue_2025-11-26_02-50-45.png
001817_blue_2_mitig.png,0,mitig,blue,2,blue,blue_2025-11-26_02-50-45.png
001818_blue_3_kills.png,19,kills,blue,3,blue,blue_2025-11-26_02-50-45.png
001819_blue_3_assists.png,14,assists,blue,3,blue,blue_2025-11-26_02-50-45.png
001820_blue_3_deaths.png,5,deaths,blue,3,blue,blue_2025-11-26_02-50-45.png
001821_blue_3_damage.png,7792,damage,blue,3,blue,blue_2025-11-26_02-50-45.png
001822_blue_3_heal.png,8065,heal,blue,3,blue,blue_2025-11-26_02-50-45.png
001823_blue_3_mitig.png,0,mitig,blue,3,blue,blue_2025-11-26_02-50-45.png
001824_blue_4_kills.png,13,kills,blue,4,blue,blue_2025-11-26_02-50-45.png
001825_blue_4_assists.png,19,assists,blue,4,blue,blue_2025-11-26_02-50-45.png
001826_blue_4_deaths.png,5,deaths,blue,4,blue,blue_2025-11-26_02-50-45.png
001827_blue_4_damage.png,3941,damage,blue,4,blue,blue_2025-11-26_02-50-45.png
001828_blue_4_heal.png,6999,heal,blue,4,blue,blue_2025-11-26_02-50-45.png
001829_blue_4_mitig.png,1634,mitig,blue,4,blue,blue_2025-11-26_02-50-45.png
001830_red_0_kills.png,22,kills,red,0,blue,blue_2025-11-26_02-50-45.png
001831_red_0_assists.png,6,assists,red,0,blue,blue_2025-11-26_02-50-45.png
001832_red_0_deaths.png,10,deaths,red,0,blue,blue_2025-11-26_02-50-45.png
001833_red_0_damage.png,11822,damage,red,0,blue,blue_2025-11-26_02-50-45.png
001834_red_0_heal.png,1420,heal,red,0,blue,blue_2025-11-26_02-50-45.png
001835_red_0_mitig.png,7217,mitig,red,0,blue,blue_2025-11-26_02-50-45.png
001836_red_1_kills.png,15,kills,red,1,blue,blue_2025-11-26_02-50-45.png
001837_red_1_assists.png,0,assists,red,1,blue,blue_2025-11-26_02-50-45.png
001838_red_1_deaths.png,6,deaths,red,1,blue,blue_2025-11-26_02-50-45.png
001839_red_1_damage.png,6840,damage,red,1,blue,blue_2025-11-26_02-50-45.png
001840_red_1_heal.png,0,heal,red,1,blue,blue_2025-11-26_02-50-45.png
001841_red_1_mitig.png,0,mitig,red,1,blue,blue_2025-11-26_02-50-45.png
001842_red_2_kills.png,19,kills,red,2,blue,blue_2025-11-26_02-50-45.png
001843_red_2_assists.png,2,assists,red,2,blue,blue_2025-11-26_02-50-45.png
001844_red_2_deaths.png,7,deaths,red,2,blue,blue_2025-11-26_02-50-45.png
001845_red_2_damage.png,10357,damage,red,2,blue,blue_2025-11-26_02-50-45.png
001846_red_2_heal.png,0,heal,red,2,blue,blue_2025-11-26_02-50-45.png
001847_red_2_mitig.png,249,mitig,red,2,blue,blue_2025-11-26_02-50-45.png
001848_red_3_kills.png,16,kills,red,3,blue,blue_2025-11-26_02-50-45.png
001849_red_3_assists.png,17,assists,red,3,blue,blue_2025-11-26_02-50-45.png
001850_red_3_deaths.png,9,deaths,red,3,blue,blue_2025-11-26_02-50-45.png
001851_red_3_damage.png,6260,damage,red,3,blue,blue_2025-11-26_02-50-45.png
001852_red_3_heal.png,12233,heal,red,3,blue,blue_2025-11-26_02-50-45.png
001853_red_3_mitig.png,2896,mitig,red,3,blue,blue_2025-11-26_02-50-45.png
001854_red_4_kills.png,6,kills,red,4,blue,blue_2025-11-26_02-50-45.png
001855_red_4_assists.png,17,assists,red,4,blue,blue_2025-11-26_02-50-45.png
001856_red_4_deaths.png,9,deaths,red,4,blue,blue_2025-11-26_02-50-45.png
001857_red_4_damage.png,2128,damage,red,4,blue,blue_2025-11-26_02-50-45.png
001858_red_4_heal.png,7940,heal,red,4,blue,blue_2025-11-26_02-50-45.png
001859_red_4_mitig.png,0,mitig,red,4,blue,blue_2025-11-26_02-50-45.png
001860_blue_0_kills.png,30,kills,blue,0,blue,blue_2025-11-26_02-54-29.png
001861_blue_0_assists.png,4,assists,blue,0,blue,blue_2025-11-26_02-54-29.png
001862_blue_0_deaths.png,9,deaths,blue,0,blue,blue_2025-11-26_02-54-29.png
001863_blue_0_damage.png,12901,damage,blue,0,blue,blue_2025-11-26_02-54-29.png
001864_blue_0_heal.png,0,heal,blue,0,blue,blue_2025-11-26_02-54-29.png
001865_blue_0_mitig.png,28743,mitig,blue,0,blue,blue_2025-11-26_02-54-29.png
001866_blue_1_kills.png,29,kills,blue,1,blue,blue_2025-11-26_02-54-29.png
001867_blue_1_assists.png,0,assists,blue,1,blue,blue_2025-11-26_02-54-29.png
001868_blue_1_deaths.png,13,deaths,blue,1,blue,blue_2025-11-26_02-54-29.png
001869_blue_1_damage.png,10346,damage,blue,1,blue,blue_2025-11-26_02-54-29.png
001870_blue_1_heal.png,0,heal,blue,1,blue,blue_2025-11-26_02-54-29.png
001871_blue_1_mitig.png,2277,mitig,blue,1,blue,blue_2025-11-26_02-54-29.png
001872_blue_2_kills.png,28,kills,blue,2,blue,blue_2025-11-26_02-54-29.png
001873_blue_2_assists.png,8,assists,blue,2,blue,blue_2025-11-26_02-54-29.png
001874_blue_2_deaths.png,10,deaths,blue,2,blue,blue_2025-11-26_02-54-29.png
001875_blue_2_damage.png,13613,damage,blue,2,blue,blue_2025-11-26_02-54-29.png
001876_blue_2_heal.png,284,heal,blue,2,blue,blue_2025-11-26_02-54-29.png
001877_blue_2_mitig.png,1202,mitig,blue,2,blue,blue_2025-11-26_02-54-29.png
001878_blue_3_kills.png,15,kills,blue,3,blue,blue_2025-11-26_02-54-29.png
001879_blue_3_assists.png,29,assists,blue,3,blue,blue_2025-11-26_02-54-29.png
001880_blue_3_deaths.png,5,deaths,blue,3,blue,blue_2025-11-26_02-54-29.png
001881_blue_3_damage.png,5894,damage,blue,3,blue,blue_2025-11-26_02-54-29.png
001882_blue_3_heal.png,20020,heal,blue,3,blue,blue_2025-11-26_02-54-29.png
001883_blue_3_mitig.png,944,mitig,blue,3,blue,blue_2025-11-26_02-54-29.png
001884_blue_4_kills.png,20,kills,blue,4,blue,blue_2025-11-26_02-54-29.png
001885_blue_4_assists.png,19,assists,blue,4,blue,blue_2025-11-26_02-54-29.png
001886_blue_4_deaths.png,3,deaths,blue,4,blue,blue_2025-11-26_02-54-29.png
001887_blue_4_damage.png,7583,damage,blue,4,blue,blue_2025-11-26_02-54-29.png
001888_blue_4_heal.png,13066,heal,blue,4,blue,blue_2025-11-26_02-54-29.png
001889_blue_4_mitig.png,2458,mitig,blue,4,blue,blue_2025-11-26_02-54-29.png
001890_red_0_kills.png,15,kills,red,0,blue,blue_2025-11-26_02-54-29.png
001891_red_0_assists.png,2,assists,red,0,blue,blue_2025-11-26_02-54-29.png
001892_red_0_deaths.png,10,deaths,red,0,blue,blue_2025-11-26_02-54-29.png
001893_red_0_damage.png,19025,damage,red,0,blue,blue_2025-11-26_02-54-29.png
001894_red_0_heal.png,0,heal,red,0,blue,blue_2025-11-26_02-54-29.png
001895_red_0_mitig.png,25715,mitig,red,0,blue,blue_2025-11-26_02-54-29.png
001896_red_1_kills.png,28,kills,red,1,blue,blue_2025-11-26_02-54-29.png
001897_red_1_assists.png,1,assists,red,1,blue,blue_2025-11-26_02-54-29.png
001898_red_1_deaths.png,11,deaths,red,1,blue,blue_2025-11-26_02-54-29.png
001899_red_1_damage.png,16648,damage,red,1,blue,blue_2025-11-26_02-54-29.png
001900_red_1_heal.png,0,heal,red,1,blue,blue_2025-11-26_02-54-29.png
001901_red_1_mitig.png,585,mitig,red,1,blue,blue_2025-11-26_02-54-29.png
001902_red_2_kills.png,25,kills,red,2,blue,blue_2025-11-26_02-54-29.png
001903_red_2_assists.png,0,assists,red,2,blue,blue_2025-11-26_02-54-29.png
001904_red_2_deaths.png,10,deaths,red,2,blue,blue_2025-11-26_02-54-29.png
001905_red_2_damage.png,10110,damage,red,2,blue,blue_2025-11-26_02-54-29.png
001906_red_2_heal.png,0,heal,red,2,blue,blue_2025-11-26_02-54-29.png
001907_red_2_mitig.png,3678,mitig,red,2,blue,blue_2025-11-26_02-54-29.png
001908_red_3_kills.png,22,kills,red,3,blue,blue_2025-11-26_02-54-29.png
